,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
1801,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1802,43,unemployed,married,professional.course,no,no,yes,cellular,aug,wed,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1803,56,technician,married,professional.course,no,no,no,cellular,aug,wed,68,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1804,43,management,married,university.degree,no,no,no,cellular,aug,wed,104,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1805,49,admin.,married,university.degree,no,yes,no,cellular,aug,wed,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1806,29,admin.,single,university.degree,no,no,no,cellular,aug,wed,256,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1807,32,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1808,42,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1809,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1810,32,technician,single,university.degree,no,no,no,cellular,aug,wed,132,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1811,55,services,married,basic.4y,no,no,yes,cellular,aug,wed,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1812,40,admin.,married,high.school,no,yes,yes,cellular,aug,wed,18,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1813,42,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,483,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1814,55,services,married,basic.4y,no,yes,no,cellular,aug,wed,212,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1815,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,64,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1816,48,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,329,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1817,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1818,31,technician,married,professional.course,no,no,yes,cellular,aug,wed,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1819,36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1820,49,admin.,divorced,university.degree,unknown,no,no,cellular,aug,wed,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1821,31,admin.,single,university.degree,no,no,no,cellular,aug,wed,295,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1822,30,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,60,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1823,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,25,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1824,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1825,42,admin.,single,high.school,no,no,no,cellular,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1826,42,admin.,single,high.school,no,yes,no,cellular,aug,wed,138,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1827,29,admin.,single,university.degree,no,no,no,cellular,aug,wed,391,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1828,45,management,married,high.school,unknown,yes,no,cellular,aug,wed,228,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1829,45,blue-collar,married,basic.6y,no,yes,no,cellular,aug,wed,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1830,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,140,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1831,33,admin.,married,university.degree,no,no,no,cellular,aug,wed,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1832,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1833,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1834,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,192,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1835,30,admin.,single,university.degree,no,no,no,cellular,aug,wed,340,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1836,45,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,921,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1837,36,self-employed,divorced,professional.course,no,yes,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1838,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1839,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1840,40,technician,single,professional.course,no,no,no,cellular,aug,wed,113,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1841,32,management,married,university.degree,no,no,no,cellular,aug,wed,500,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1842,40,technician,single,professional.course,no,yes,no,cellular,aug,wed,179,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1843,29,admin.,single,university.degree,no,no,no,cellular,aug,wed,53,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1844,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1845,36,admin.,married,university.degree,no,no,no,cellular,aug,wed,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1846,50,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,72,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1847,29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,467,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1848,36,technician,married,high.school,unknown,yes,no,cellular,aug,wed,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1849,56,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1850,44,entrepreneur,married,high.school,no,no,no,cellular,aug,wed,70,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1851,36,technician,married,high.school,unknown,yes,no,cellular,aug,wed,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1852,44,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,312,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1853,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,543,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1854,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,152,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1855,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,124,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1856,31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,158,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1857,46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1858,45,management,married,high.school,unknown,no,no,cellular,aug,wed,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1859,31,entrepreneur,single,university.degree,no,yes,yes,cellular,aug,wed,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1860,54,self-employed,married,professional.course,unknown,yes,no,cellular,aug,wed,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1861,59,retired,married,basic.9y,unknown,yes,no,cellular,aug,wed,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1862,32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,428,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1863,37,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,193,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1864,29,technician,single,high.school,unknown,yes,no,cellular,aug,wed,158,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1865,30,admin.,single,university.degree,no,no,no,cellular,aug,wed,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1866,59,retired,married,basic.9y,no,yes,yes,cellular,aug,wed,339,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1867,59,retired,married,basic.9y,no,no,no,cellular,aug,wed,351,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1868,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1869,57,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1870,54,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1871,56,admin.,married,university.degree,no,no,no,cellular,aug,wed,552,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1872,57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1873,36,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,79,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1874,33,admin.,married,university.degree,no,yes,no,cellular,aug,wed,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1875,57,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1876,32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1877,31,technician,married,university.degree,no,no,no,cellular,aug,wed,60,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1878,50,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1879,57,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,1044,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1880,30,technician,single,professional.course,no,no,no,cellular,aug,wed,387,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1881,37,admin.,single,university.degree,no,no,yes,cellular,aug,wed,162,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1882,29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,875,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1883,53,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,108,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1884,46,blue-collar,married,basic.4y,no,no,yes,cellular,aug,wed,414,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1885,49,technician,married,university.degree,no,yes,no,cellular,aug,wed,552,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1886,31,admin.,married,university.degree,no,no,no,cellular,aug,wed,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1887,30,admin.,single,university.degree,no,no,no,cellular,aug,wed,263,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1888,47,technician,married,professional.course,no,yes,no,cellular,aug,wed,185,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1889,42,technician,married,professional.course,unknown,no,no,cellular,aug,wed,71,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1890,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1891,33,admin.,single,professional.course,no,yes,no,cellular,aug,wed,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1892,48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,360,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1893,30,blue-collar,single,basic.9y,no,no,no,cellular,aug,wed,219,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1894,50,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1895,32,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1896,40,technician,single,professional.course,no,no,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1897,31,admin.,married,university.degree,no,no,no,cellular,aug,wed,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1898,43,management,married,university.degree,no,yes,no,cellular,aug,wed,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1899,43,management,married,university.degree,no,no,no,cellular,aug,wed,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1900,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,138,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1901,43,management,married,university.degree,no,no,no,cellular,aug,wed,204,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1902,43,management,married,university.degree,no,yes,no,cellular,aug,wed,535,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1903,31,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1904,44,technician,single,professional.course,no,yes,no,cellular,aug,wed,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1905,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1906,57,services,married,professional.course,no,yes,no,cellular,aug,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1907,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1908,44,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,359,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1909,36,technician,single,university.degree,no,yes,no,cellular,aug,wed,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1910,53,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,277,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1911,45,management,married,university.degree,no,yes,no,cellular,aug,wed,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1912,30,admin.,married,university.degree,no,no,no,telephone,aug,wed,588,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1913,60,retired,married,university.degree,no,no,no,cellular,aug,wed,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1914,48,admin.,married,high.school,no,no,no,cellular,aug,wed,184,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1915,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,237,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1916,47,technician,married,professional.course,no,yes,no,cellular,aug,wed,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1917,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1918,30,technician,single,university.degree,no,yes,no,cellular,aug,wed,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1919,32,technician,single,university.degree,no,yes,no,cellular,aug,wed,25,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1920,36,blue-collar,single,high.school,no,no,no,cellular,aug,wed,211,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1921,35,management,married,university.degree,no,unknown,unknown,cellular,aug,wed,233,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1922,57,services,divorced,high.school,unknown,no,no,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1923,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1924,45,services,married,high.school,unknown,yes,no,cellular,aug,wed,100,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1925,33,management,married,university.degree,no,yes,no,cellular,aug,wed,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1926,50,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1927,31,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1928,29,technician,single,professional.course,no,no,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1929,48,technician,divorced,professional.course,unknown,yes,no,cellular,aug,wed,200,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1930,30,technician,single,professional.course,no,yes,no,cellular,aug,wed,214,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1931,31,unemployed,married,university.degree,no,yes,no,cellular,aug,wed,763,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1932,36,technician,single,university.degree,no,unknown,unknown,cellular,aug,wed,889,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1933,29,technician,single,university.degree,no,no,no,cellular,aug,wed,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1934,31,technician,married,university.degree,no,no,no,cellular,aug,wed,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1935,29,technician,single,university.degree,no,no,no,cellular,aug,wed,210,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1936,39,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,413,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1937,37,technician,married,professional.course,no,yes,no,cellular,aug,wed,97,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1938,29,technician,single,professional.course,no,yes,no,cellular,aug,wed,472,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1939,43,management,married,university.degree,no,no,no,cellular,aug,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1940,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,352,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1941,38,management,married,high.school,no,no,no,cellular,aug,wed,171,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1942,31,technician,married,high.school,no,yes,no,cellular,aug,wed,78,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1943,32,technician,married,university.degree,unknown,no,no,cellular,aug,wed,212,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1944,32,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1945,48,blue-collar,married,basic.9y,no,no,yes,cellular,aug,wed,76,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1946,30,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,112,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1947,37,admin.,married,university.degree,no,yes,no,cellular,aug,wed,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1948,40,technician,married,university.degree,no,yes,no,cellular,aug,wed,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1949,37,technician,married,high.school,no,yes,no,cellular,aug,wed,599,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1950,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,536,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1951,35,technician,single,professional.course,no,yes,no,cellular,aug,wed,75,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1952,51,technician,single,professional.course,no,no,no,cellular,aug,wed,1740,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1953,54,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,56,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1954,36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,513,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1955,43,technician,married,professional.course,no,yes,yes,cellular,aug,wed,744,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1956,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,177,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1957,53,admin.,married,university.degree,no,no,no,cellular,aug,wed,184,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1958,36,technician,married,university.degree,no,no,yes,cellular,aug,wed,62,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1959,37,technician,single,university.degree,no,yes,no,cellular,aug,wed,194,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1960,29,technician,married,university.degree,no,yes,yes,cellular,aug,wed,94,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1961,31,technician,married,university.degree,no,unknown,unknown,cellular,aug,wed,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1962,43,management,married,university.degree,no,no,no,cellular,aug,wed,398,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1963,33,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,259,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1964,59,management,married,university.degree,no,yes,no,cellular,aug,wed,77,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1965,58,admin.,divorced,professional.course,no,no,no,cellular,aug,wed,329,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1966,59,management,married,university.degree,no,yes,no,cellular,aug,wed,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1967,59,management,married,university.degree,no,no,no,cellular,aug,wed,414,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1968,36,technician,married,professional.course,no,no,no,cellular,aug,wed,252,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1969,36,technician,married,professional.course,no,yes,no,cellular,aug,wed,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1970,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1971,45,management,married,university.degree,no,yes,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1972,36,housemaid,single,university.degree,no,no,yes,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1973,29,admin.,single,university.degree,no,no,yes,cellular,aug,wed,447,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1974,42,technician,married,professional.course,unknown,no,no,cellular,aug,wed,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1975,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1976,34,admin.,married,university.degree,no,no,yes,cellular,aug,wed,15,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1977,55,services,married,basic.4y,no,yes,no,cellular,aug,wed,173,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1978,32,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1979,56,admin.,married,university.degree,no,yes,no,cellular,aug,wed,471,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1980,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1981,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,162,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1982,34,technician,single,university.degree,no,yes,no,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1983,41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,188,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1984,36,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1408,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1985,39,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1986,52,blue-collar,married,basic.9y,no,unknown,unknown,cellular,aug,wed,70,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1987,46,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,293,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1988,35,technician,single,university.degree,no,yes,no,cellular,aug,wed,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1989,35,technician,single,university.degree,no,no,no,cellular,aug,wed,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1990,44,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,584,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1991,29,admin.,married,university.degree,no,yes,no,cellular,aug,wed,718,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
1992,35,technician,single,university.degree,no,no,yes,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1993,30,technician,married,university.degree,no,no,yes,cellular,aug,wed,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1994,30,admin.,single,university.degree,no,no,yes,cellular,aug,wed,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1995,29,technician,single,university.degree,no,no,no,cellular,aug,wed,797,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
